split,geology_type,method,rmse_mean,rmse_median,rmse_std,rmse_count,normalized_rmse_mean,normalized_rmse_median,normalized_rmse_std,normalized_rmse_count,mae_mean,mae_median,mae_std,mae_count,correlation_mean,correlation_median,correlation_std,correlation_count,ssim_mean,ssim_median,ssim_std,ssim_count,gradient_rmse_mean,gradient_rmse_median,gradient_rmse_std,gradient_rmse_count,gradient_correlation_mean,gradient_correlation_median,gradient_correlation_std,gradient_correlation_count,boundary_sharpness_ratio_mean,boundary_sharpness_ratio_median,boundary_sharpness_ratio_std,boundary_sharpness_ratio_count,polarity_accuracy_mean,polarity_accuracy_median,polarity_accuracy_std,polarity_accuracy_count,iou_mean,iou_median,iou_std,iou_count,relative_area_error_mean,relative_area_error_median,relative_area_error_std,relative_area_error_count,normalized_centroid_distance_mean,normalized_centroid_distance_median,normalized_centroid_distance_std,normalized_centroid_distance_count,orientation_error_degrees_mean,orientation_error_degrees_median,orientation_error_degrees_std,orientation_error_degrees_count,multi_interface_mean_distance_pixels_mean,multi_interface_mean_distance_pixels_median,multi_interface_mean_distance_pixels_std,multi_interface_mean_distance_pixels_count,mean_posterior_std_mean,mean_posterior_std_median,mean_posterior_std_std,mean_posterior_std_count,uncertainty_error_spearman_mean,uncertainty_error_spearman_median,uncertainty_error_spearman_std,uncertainty_error_spearman_count
OOD,blobs,SimPEG L2,0.2224127933382988,0.2291247397661209,0.0629392504645202,20,0.9385144561214835,0.9283128007800925,0.1293781732399137,20,0.15452359281480313,0.15488463640213013,0.06295519902197179,20,0.40390991512492336,0.4021636029196536,0.17124450558385096,20,0.21581358472785678,0.1721225453012285,0.1473277955915913,20,0.031150138484040014,0.031310023056070065,0.006958467892828735,20,0.024477371871802097,0.043694579296417894,0.2957242205314319,20,0.2407267991679894,0.1886648913257825,0.20641180927071703,20,0.9124088279856288,1.0,0.15449143040551883,20,0.0807322399617736,0.0,0.1446852061828759,20,0.9813798047120527,1.0,0.3088484506032713,20,0.2350934766679503,0.1986841582352726,0.16266227803285815,7,50.912184081428,53.32062767964795,30.98114814412399,7,,,,0,,,,0,,,,0
OOD,blobs,Unconditional,0.21710994839668274,0.22072216123342514,0.06876008389124486,20,0.9414349905911342,0.8359879235996934,0.2559204146498914,20,0.1521447293460369,0.14707331359386444,0.06397957025908273,20,0.47506669409019275,0.5753680087329366,0.30666914430125813,20,0.2595938388128967,0.3080972189973967,0.1939551797009672,20,0.04010427859472964,0.04033041071309591,0.011765707581851267,20,0.3481165697910584,0.3866201814525989,0.18686241488629235,20,0.9446384687944764,0.8795459218150374,0.29605452077182187,20,0.9135440561156202,0.9617487251895853,0.11515778162974731,20,0.26575892999660894,0.230743429504154,0.17162520963249026,20,0.4283693265092343,0.41147635020514095,0.31898911214892506,20,0.12196572858248383,0.08998485318774582,0.10369661844970524,19,46.62254862978751,44.50396782765996,22.08198094675316,19,,,,0,0.23889342322945595,0.22277910262346268,0.09060607998664387,20,0.5604290795125175,0.5286141401349012,0.1571474652951301,20
OOD,dipping_layers,Equal mixture,0.543630737811327,0.5529426038265228,0.06773155243265591,16,0.956127003287375,0.9946642204276557,0.10271877838443377,16,0.45842052437365055,0.4684937000274658,0.06242462522148727,16,0.23117691491518372,0.1950006778285313,0.23944387969299397,16,0.05230300933748643,0.041486860665646746,0.0688094304212868,16,0.15474887337556648,0.14917917459694835,0.04118267829054238,16,0.099901368265558,0.07543034728761072,0.08386925423649517,16,0.39586543923185485,0.35170355001193276,0.15298554566702305,16,0.6196856379060675,0.5858945330687353,0.15184330223038642,16,,,,0,,,,0,,,,0,,,,0,9.66455078125,9.067708333333332,2.434099453608267,16,0.3464808501303196,0.32797400653362274,0.05754656825790947,16,0.3994599440576366,0.3872373228197331,0.16006826074165512,16
OOD,dipping_layers,Oracle conditional,0.5269031208008528,0.5181418061256409,0.07640027155340444,16,0.9238609127035053,0.9292660151348691,0.0952790143466593,16,0.4452786259353161,0.4362722784280777,0.07021303960936931,16,0.35378835485667914,0.3734329365109761,0.1866170164544529,16,0.0788411835448996,0.06763286497965096,0.08912940477564463,16,0.15249422587608477,0.14496024604283936,0.041011736086506004,16,0.11944043423131742,0.11411841900789164,0.12009702650983717,16,0.4257014519049381,0.3958539037505088,0.17582147466162362,16,0.6565917533065541,0.622169745283557,0.16747793886439716,16,,,,0,,,,0,,,,0,,,,0,9.183756510416666,9.01953125,2.4990842088477057,16,0.3670431561768055,0.3596934974193573,0.07545759258032848,16,0.29909291202805816,0.3609362081269548,0.2577880302048446,16
OOD,dipping_layers,SimPEG L2,0.6012248042970896,0.5924459099769592,0.09132386883941007,16,1.057928753774235,1.0302290004442871,0.14609637931327815,16,0.5021402984857559,0.4983411729335785,0.080079432855099,16,0.013177342409315954,0.04292154392027113,0.22234067597525947,16,0.04281642944737682,0.05823135896589038,0.10012014817621347,16,0.1553942582149087,0.1497735586775152,0.04281741431102206,16,0.04356891404329203,0.05036545953377271,0.07688485415498543,16,0.22809279276480776,0.20967407882292188,0.12225264420387838,16,0.6045614426145172,0.5318747760887392,0.19740441992525484,16,,,,0,,,,0,,,,0,,,,0,20.5380859375,20.708333333333336,4.9285199003741464,16,,,,0,,,,0
OOD,dipping_layers,Unconditional,0.5623621214181185,0.5887793898582458,0.10535883449809462,16,0.9906560617979207,1.0156121038629755,0.17841021300124563,16,0.46342430263757706,0.48464158177375793,0.09445593903180666,16,0.19077961936704085,0.14775201316515219,0.2881899514257565,16,0.06962039997364247,0.04178334311177123,0.11512970468897049,16,0.15771853249982018,0.1483730125774434,0.04297792727653512,16,0.12000141070795202,0.09817240585174629,0.11073274299786336,16,0.5001879709178001,0.43247488971775916,0.2013383647298313,16,0.5754685965009398,0.5569125750263058,0.16175563929230452,16,,,,0,,,,0,,,,0,,,,0,10.44970703125,9.708333333333332,3.203910912893585,16,0.3408524375408888,0.3425772935152054,0.07088960297749745,16,0.3545434378700615,0.3524296996591632,0.23548821782613946,16
OOD,dykes,Equal mixture,0.20694444179534913,0.21005848050117493,0.043286217898310955,10,0.9574212814429226,0.9647682587886938,0.123038321950595,10,0.11087668687105179,0.11214008927345276,0.02813637352318242,10,0.2234094260253368,0.17636256046390578,0.26254646041897134,10,0.2737514462249263,0.23380515658185635,0.08111683624626288,10,0.095821297963644,0.0966292180325615,0.016345195516910094,10,0.25340306716283656,0.2792282611206144,0.133944345429445,10,0.4474619075394125,0.40975634909044,0.16299371125156265,10,0.8728373792349837,0.8956932773109243,0.13484859154361037,10,0.10939814263455734,0.08535688005886681,0.10563365503943573,10,0.7200547272825496,0.763588442539916,0.22567028519113178,10,0.29568310058366154,0.284172282668624,0.057529159754670614,9,20.02201114054737,18.969655513829327,17.55437597631315,9,,,,0,0.21629413366317748,0.22706659138202667,0.0710364903643896,10,0.5870180608274971,0.6566256449959538,0.15298735841503805,10
OOD,dykes,Oracle conditional,0.1967687077820301,0.19202616065740585,0.05347812819385105,10,0.9043935447068338,0.9064363337888162,0.15795121754968164,10,0.10249252989888191,0.09851053357124329,0.03818282349403718,10,0.36194379108825725,0.3256746864042887,0.25078280960758376,10,0.41794191555590743,0.4566712616421428,0.0974779740130004,10,0.0940009808793671,0.09073424658468729,0.015939978218714027,10,0.36866085398025084,0.38599180221896695,0.1773498282729643,10,0.5355763534164109,0.5730398919423497,0.15393603840713033,10,0.9979452054794521,1.0,0.006497830808565139,10,0.20629816420806585,0.15195278111244498,0.19856312060502312,10,0.48092776749304517,0.43623181441391656,0.33059321162826005,10,0.21739271738709928,0.23023883893380237,0.10908485623487985,9,14.534227143621251,9.365174107627073,12.574539980473649,9,,,,0,0.11404133886098862,0.10796618461608887,0.026469542084942694,10,0.8377389074631854,0.8357491121492421,0.06729252501258848,10
OOD,dykes,SimPEG L2,0.20117524415254592,0.21187066286802292,0.0415126315341641,10,0.9217471430666688,0.9395685363330927,0.05853302416446208,10,0.11961902491748333,0.12238561362028122,0.035472907354606405,10,0.2823131659145103,0.2758267159626417,0.1558524302038043,10,0.20254728772855785,0.18427603589306873,0.09646092187899777,10,0.09662388321311312,0.09530411308269215,0.016912609812752784,10,0.1496245487397386,0.2217637110291246,0.1469354300659444,10,0.21894917769391747,0.22537493390329447,0.13636228747912757,10,1.0,1.0,0.0,10,0.09410023473814745,0.07370489102606914,0.09173672615259774,10,0.8262150889724152,0.826662133097166,0.15861498355976772,10,0.32668888017524694,0.318642915837852,0.060003181258738846,7,19.574030760473388,21.977920459985,11.5873665762463,7,,,,0,,,,0,,,,0
OOD,dykes,Unconditional,0.21607861071825027,0.203322634100914,0.05185745707646393,10,1.016955914884901,0.9653481875882202,0.2553750883539187,10,0.11713048368692398,0.1092158779501915,0.038684695949446984,10,0.2526850116888582,0.23939242820857037,0.29195897454507835,10,0.3579843494399661,0.39673306457358826,0.1108857966492814,10,0.09653204187809813,0.09561530327099793,0.01809860006143868,10,0.31684975381251795,0.2982152273901983,0.1396485241478056,10,0.5075810529785828,0.5091229732720111,0.14406579727999716,10,0.9150602920417257,0.9737645662494605,0.1092134825536682,10,0.1517107595891572,0.12931050915953413,0.13862103358402064,10,0.46548048765654276,0.3931803730394235,0.41835087085332273,10,0.18499919603613096,0.21663040699773778,0.08376503619030878,10,20.587695570550288,20.18682561614009,17.61931412271124,10,,,,0,0.15800618305802344,0.16227589547634125,0.03459262843505704,10,0.7883335214841651,0.8120801974804635,0.12770517507435658,10
OOD,faulted_layers,Equal mixture,0.5458237890686307,0.5378254055976868,0.14467576610800667,14,0.9401561205761259,0.9860643970526686,0.13513976863133764,14,0.4574675921882902,0.4205149859189987,0.1264641302462696,14,0.21533153449383688,0.16283650116356196,0.24644130959256777,14,0.009008376715561744,-0.00024676845761854426,0.09191657649669976,14,0.13720777343260396,0.14275549898767415,0.03790479065764088,14,0.06707226439239729,0.07982132862814313,0.09136709623134939,14,0.3474020887679327,0.2572298403069928,0.1928693624300772,14,0.6632738125158947,0.5996561381423378,0.21949630956194538,14,,,,0,,,,0,,,,0,,,,0,10.910342261904761,10.326822916666668,3.0655126459533033,14,0.32469291772161213,0.3220922648906708,0.07052492752118518,14,0.3704908679491588,0.38756500719743286,0.18846343188156695,14
OOD,faulted_layers,Oracle conditional,0.5504111668893269,0.5197913646697998,0.12571316769508697,14,0.9571634116166757,0.9804574766764205,0.12780615354851688,14,0.46162245316164835,0.434048056602478,0.11368316261118684,14,0.21380731555966662,0.21692433544235107,0.2640914189841545,14,0.028088631761871357,0.03117310393940824,0.07055534306272386,14,0.1391208598750135,0.14416423584213134,0.03571261292162021,14,0.046195053872401685,0.029785608527825837,0.10327176508234029,14,0.4811517075999682,0.3587598826795938,0.3173834782406169,14,0.6269666611343109,0.6059255055225758,0.2084215627352789,14,,,,0,,,,0,,,,0,,,,0,11.057477678571429,10.5234375,3.4267322162455667,14,0.42669958834137234,0.41348960995674133,0.11097179695848787,14,0.2748635628194772,0.19162585008670047,0.2649649795604534,14
OOD,faulted_layers,SimPEG L2,0.6077038411583219,0.6025597155094147,0.19024860051631023,14,1.0373710181995823,1.0334495278878142,0.17157716793075078,14,0.5192165843078068,0.5034117996692657,0.1568893599363629,14,0.014074198466360316,-0.0020513060844931123,0.12382194924723924,14,0.0063147444738992226,-0.009402982769347524,0.09910208819944998,14,0.13741246381613917,0.14271171265907018,0.03734834055196336,14,0.004593852603232376,-0.007909196954479074,0.06866063263911629,14,0.19620964296575874,0.14962840778536618,0.16597547262040765,14,0.668444914872819,0.5719427934202141,0.24212181156055682,14,,,,0,,,,0,,,,0,,,,0,20.778273809523807,20.6171875,5.2893553639477595,14,,,,0,,,,0
OOD,faulted_layers,Unconditional,0.5704274624586105,0.5273836553096771,0.1904747776763765,14,0.9768123630897717,1.0248735252643577,0.21482070104188297,14,0.47478469780513216,0.4103469103574753,0.17032706914993428,14,0.13416034424952994,-0.008983321168525918,0.33929751849762707,14,0.010819236524027914,-0.021135460496801727,0.11011030277453596,14,0.1420323211061428,0.14446058904071757,0.03835538556124294,14,0.03351981545099842,0.04404980527160867,0.07893872720881562,14,0.46721166033209643,0.37942537946497545,0.2601185910813683,14,0.6221424240210007,0.51218700169018,0.23837993550751335,14,,,,0,,,,0,,,,0,,,,0,11.160342261904761,10.3828125,3.1278005136836526,14,0.32982339177812847,0.3399388939142227,0.08464316014807284,14,0.297084088233902,0.276553524822462,0.2845980324640206,14
OOD,horizontal_layers,Equal mixture,0.4972303223609924,0.4897926151752472,0.09308682988475453,25,0.8893555297577014,0.9162174646349964,0.12871745521259675,25,0.4182708740234375,0.42982107400894165,0.07747661530557229,25,0.1762296298326415,0.1358313551705909,0.34536214166477747,25,0.014879329983184374,0.013744817446524242,0.08982833997309796,25,0.12252500425387725,0.12885967010877775,0.03870238568283626,25,0.04754541881622835,0.02928853261892851,0.08100284095350707,25,0.44946988238672836,0.2882260145710642,0.3324083046717486,25,0.8021436935540079,0.8880597014925373,0.21157102891253995,25,,,,0,,,,0,,,,0,,,,0,10.230520833333333,10.354166666666666,2.838394742470504,25,0.2794144082069397,0.3059154748916626,0.066175994604181,25,0.3217370507017941,0.31617423139759415,0.24129849775739304,25
OOD,horizontal_layers,Oracle conditional,0.5175541126728058,0.5242671370506287,0.08940875480785693,25,0.9283354963258307,0.964959533789484,0.13545164161886572,25,0.4284428155422211,0.43629252910614014,0.07305970492424066,25,0.051304936037240095,0.09102407570415336,0.39158716048649433,25,0.0013167224045348939,4.9727819871929475e-05,0.09207203179609541,25,0.12366260848251642,0.12977570075474978,0.038215059194777745,25,0.06800595618674493,0.03450965864530665,0.12055000513714469,25,0.5416448604673366,0.4169337011884588,0.4081998278963605,25,0.6801983556028226,0.6392303580972741,0.2030735828313393,25,,,,0,,,,0,,,,0,,,,0,11.3303125,11.700520833333334,2.6877124507233723,25,0.32924465894699095,0.3154821991920471,0.13455044551502376,25,0.22112586966571735,0.32467087823530844,0.3633970362920541,25
OOD,horizontal_layers,SimPEG L2,0.5644795858860016,0.5285752415657043,0.1742755931659488,25,0.9962834659114621,0.9413593112817202,0.22078073360940254,25,0.4787524139881134,0.43558064103126526,0.12927190344310974,25,-0.004952442982276123,0.03151168227329619,0.30705783253226754,25,0.028361996191976394,0.008151860690402475,0.1185314682841285,25,0.1220733121008087,0.12465407195021018,0.04032753697139143,25,0.007351549400841655,0.010218900828898507,0.06192476496970838,25,0.17831135846734228,0.0997385280747594,0.16879455666282236,25,0.8270717821586631,0.9994734070563455,0.22156905051271997,25,,,,0,,,,0,,,,0,,,,0,22.839791666666667,23.166666666666668,4.692105973949808,25,,,,0,,,,0
OOD,horizontal_layers,Unconditional,0.47870916962623594,0.5032778978347778,0.10107431113647188,25,0.8559696146385957,0.8773048306481217,0.15660306685041664,25,0.39803471088409426,0.4149806797504425,0.08901494105864848,25,0.31041774641290615,0.25896606558406776,0.31665154330155854,25,0.05426444472335074,0.018635326369319926,0.09975318888449672,25,0.12499607273109235,0.1226157044058385,0.038707334038846734,25,0.04207919938218957,0.04819373453905,0.07886173294602716,25,0.6526877190421351,0.4524695481386478,0.3613752302878774,25,0.7983366217352718,0.9431578947368421,0.21978671748380949,25,,,,0,,,,0,,,,0,,,,0,10.559166666666668,10.057291666666668,3.4421646492712137,25,0.32290793895721437,0.34624502062797546,0.1049947636121717,25,0.3656485423251313,0.4354016159108872,0.25336741869705526,25
OOD,intrusions,Equal mixture,0.19074015617370604,0.18085815012454987,0.040814519120590344,15,0.765409574948292,0.7476172422220466,0.16021899339921516,15,0.10331026464700699,0.10289595276117325,0.03269759466372919,15,0.6081301824080697,0.7237165374603597,0.2602757647559732,15,0.3609596330758258,0.335039464739676,0.12234877149134296,15,0.05823974625060171,0.05497946647453712,0.010078877571565604,15,0.3762030703697317,0.38089402051514987,0.19694424556699822,15,0.7649587269029738,0.6978759406388185,0.34260317786807715,15,0.9835686812447887,1.0,0.06325972932695066,15,0.3171843824611335,0.2732824427480916,0.30087952036744703,15,0.6285653465393091,0.5701943844492441,0.34967919570181355,15,0.05398549166545882,0.050730757589058345,0.03720734995275223,10,44.33688358088559,47.52670967583854,27.461263589603387,10,,,,0,0.2020778069893519,0.1871107667684555,0.07612355415003719,15,0.6260473506701022,0.6761574960188752,0.1628447552196697,15
OOD,intrusions,Oracle conditional,0.15531672090291976,0.16095632314682007,0.0425229119167212,15,0.6710546479344642,0.680895611280452,0.3296018049303359,15,0.06825134952863057,0.06925120204687119,0.027170483301733314,15,0.6741293499462326,0.8222797137897596,0.297481833159055,15,0.6545957842661387,0.6261338990814854,0.1521331206083315,15,0.05804039728065471,0.05695518809070564,0.011930446750478555,15,0.4240905220207612,0.41400894460799076,0.23219287690384977,15,0.9616085399259089,0.9432538644123214,0.3304684849524099,15,0.9697511807838025,1.0,0.10440707509082066,15,0.4840728692053962,0.6682389937106918,0.3485488494637716,15,0.47540256341238674,0.20734341252699784,0.5773901316604588,15,0.05507941776214588,0.039881329394740275,0.04606712065958463,13,41.03690320164632,30.43215150224,30.037684811160503,13,,,,0,0.08933442508180936,0.10316133499145508,0.042501376933321,15,0.6813225035283302,0.806516271251758,0.3152069104820175,15
OOD,intrusions,SimPEG L2,0.24990967959165572,0.23999056220054626,0.07551179320974373,15,0.9613384170530793,0.9485255705427287,0.1078053779909499,15,0.14414455505708854,0.14611852169036865,0.08174770181952583,15,0.3488718538612871,0.3503379617553062,0.11103154471684197,15,0.23624043758404747,0.15316584642381667,0.18341263867619384,15,0.06155157875432972,0.05991262043121287,0.011445031463800567,15,-0.020743223913436543,-0.1057620562811945,0.20347340881357992,15,0.27439121137241945,0.09827886363373407,0.43746236156128504,15,1.0,1.0,0.0,15,0.040306497667000125,0.0,0.08556329314021188,15,1.2495448725614493,1.0,0.6940478424415406,15,0.21039067418551105,0.27197948647808323,0.11082373152486047,3,76.0928585345982,84.64829001833522,17.67829014458934,3,,,,0,,,,0,,,,0
OOD,intrusions,Unconditional,0.1704690267642339,0.18330901861190796,0.032780018768199276,15,0.7004387927162424,0.6734551801705712,0.21684143794910182,15,0.09314046154419581,0.099483422935009,0.03184883330419064,15,0.6809313035235708,0.7403564670957704,0.2051446478745526,15,0.46490011797441017,0.45290484629485805,0.15409797187121652,15,0.05750083068676891,0.05518044077949439,0.009246867785960695,15,0.39770073202730205,0.38179513559907396,0.10600951704838846,15,1.0069969565523407,0.9842888268741288,0.356456634579094,15,0.9988009592326139,1.0,0.004643864923510106,15,0.45803345542494306,0.5072639225181598,0.3113575905753392,15,0.5162996213836479,0.2672897196261682,0.5346864255668959,15,0.05428793337862589,0.04054651669241993,0.05346611167123443,12,30.601939391869916,9.062169827025649,32.98880363276451,12,,,,0,0.16834313025077183,0.1599317193031311,0.08445354962987742,15,0.8249827187384555,0.8349842346520079,0.07335860979913283,15
