split,case,geology_type,l2_model_rmse,l2_correlation,l2_data_rmse,unconditional_model_rmse,unconditional_correlation,unconditional_data_rmse,unconditional_uncertainty_error_spearman,unconditional_coverage_68,unconditional_coverage_95,oracle_model_rmse,oracle_correlation,oracle_data_rmse,oracle_uncertainty_error_spearman,oracle_coverage_68,oracle_coverage_95,mixture_model_rmse,mixture_correlation,mixture_data_rmse,mixture_uncertainty_error_spearman,mixture_coverage_68,mixture_coverage_95,l2_runtime_seconds,unconditional_runtime_seconds,oracle_runtime_seconds,mixture_runtime_seconds,unconditional_wins_l2,oracle_wins_l2,mixture_wins_l2,oracle_improves_unconditional,mixture_improves_unconditional,oracle_gain_vs_unconditional,mixture_gain_vs_unconditional,mixture_gain_vs_oracle,unconditional_gain_vs_l2,oracle_gain_vs_l2,mixture_gain_vs_l2,best_method
ID,56,blobs,0.2463436871767044,0.32312635049681404,0.1816603125541539,0.24354133009910583,0.5533267757212489,0.18787428914187598,0.22285081948889288,0.310791015625,0.8837890625,0.2554580271244049,0.5377487493312652,0.204864195304641,0.21214424291815243,0.1630859375,0.3642578125,0.1600627452135086,0.6602798385752704,0.18353698315605066,0.09639306725622743,0.899658203125,0.98388671875,1.6310296058654785,35.93470287322998,35.89368176460266,35.80457830429077,True,False,True,False,True,-0.011916697025299072,0.08347858488559723,0.0953952819108963,0.0028023570775985718,-0.0091143399477005,0.0862809419631958,Equal mixture
ID,57,faulted_layers,0.715573251247406,-0.12042066026475855,0.24874859633706295,0.6837098002433777,0.04112301327423958,0.19740536276204193,-0.064837633745184,0.330322265625,0.507080078125,0.5706133246421814,0.4460287959857505,0.1934068055000788,0.2804352079283348,0.636962890625,0.9619140625,0.6221747994422913,0.24237813866063718,0.20646340951400086,0.33918563342506924,0.311279296875,0.67724609375,1.6253280639648438,35.922043561935425,35.86419868469238,35.90165090560913,True,True,True,True,True,0.11309647560119629,0.061535000801086426,-0.05156147480010986,0.03186345100402832,0.1449599266052246,0.09339845180511475,Oracle conditional
ID,58,faulted_layers,0.49648547172546387,0.23304465735706756,0.076645849329282,0.34959477186203003,0.8511665993990511,0.11329369572539556,0.4718669906083726,0.36865234375,0.66357421875,0.5980972647666931,-0.14585706093784778,0.11840021587885159,0.08823867666389222,0.409912109375,0.608154296875,0.5466592907905579,0.04387808056678174,0.1177586415081115,0.17842339928652004,0.37841796875,0.60986328125,2.0569167137145996,36.00698733329773,35.82762265205383,35.929033041000366,True,False,False,False,False,-0.24850249290466309,-0.19706451892852783,0.051437973976135254,0.14689069986343384,-0.10161179304122925,-0.050173819065093994,Unconditional
ID,59,horizontal_layers,0.7568414807319641,-0.5746814412140899,0.4759118825405327,0.2891654968261719,0.7336811662248749,0.29851829635486393,0.4121205657325074,0.2666015625,0.823486328125,0.2932654321193695,0.7268410034487786,0.3450549345236646,0.7505376306465094,0.60693359375,0.941162109375,0.25873637199401855,0.8503868427933338,0.3545821992315351,0.8038139287794663,0.88720703125,1.0,1.5138123035430908,35.801098585128784,35.92754936218262,35.93354368209839,True,True,True,False,True,-0.004099935293197632,0.03042912483215332,0.03452906012535095,0.46767598390579224,0.4635760486125946,0.49810510873794556,Equal mixture
ID,60,faulted_layers,0.4286276698112488,0.1846208054231819,0.09726284938794293,0.3760650157928467,0.5079322364017357,0.07689450213520636,0.5338646926613664,0.6708984375,0.935546875,0.4778790771961212,0.29465403835003845,0.10450871866720364,0.19222893821089723,0.44189453125,0.6318359375,0.4357599914073944,0.3242880716539875,0.08668095145395834,0.6207175436205443,0.23291015625,0.69580078125,1.594686508178711,35.842265129089355,35.86786484718323,35.79282903671265,True,False,False,False,False,-0.10181406140327454,-0.05969497561454773,0.04211908578872681,0.0525626540184021,-0.049251407384872437,-0.00713232159614563,Unconditional
ID,61,intrusions,0.16226622462272644,0.20364969773233121,0.006927725536353188,0.14388813078403473,0.49917630717528266,0.01758573297731798,0.7464391583945362,0.80615234375,0.95654296875,0.13686403632164001,0.5825537230908503,0.011291918562409296,0.9185649510938344,0.942626953125,0.966064453125,0.1585121601819992,0.23962297205748645,0.010926019306715284,0.6959323562701892,0.95166015625,0.9609375,1.6031227111816406,35.92354106903076,35.777265548706055,35.76890993118286,True,True,True,True,False,0.007024094462394714,-0.014624029397964478,-0.021648123860359192,0.01837809383869171,0.025402188301086426,0.003754064440727234,Oracle conditional
ID,62,intrusions,0.19036899507045746,0.24584633528602037,0.01685526717080384,0.1405065655708313,0.7844146544848357,0.022850897023810317,0.5506858610789837,0.100830078125,0.93115234375,0.16438721120357513,0.5603461637453192,0.027283009174077336,0.8943792249683946,0.035400390625,0.201904296875,0.17529726028442383,0.4310262871598602,0.02165412210993669,0.7111025728616535,0.69140625,0.91015625,1.6145944595336914,35.90830945968628,35.83314371109009,35.87549448013306,True,True,True,False,False,-0.023880645632743835,-0.03479069471359253,-0.010910049080848694,0.04986242949962616,0.025981783866882324,0.01507173478603363,Unconditional
ID,63,intrusions,0.17305973172187805,0.3151326703751695,0.0321367849535169,0.15926183760166168,0.6043533256284965,0.03783531338577348,0.7648474948568681,0.64697265625,0.984130859375,0.22212675213813782,0.438450579871369,0.04825436248116126,0.5783918249812693,0.2001953125,0.940673828125,0.15817025303840637,0.4780810440469731,0.03573170361083097,0.8520728180605549,0.8828125,0.978271484375,1.6206092834472656,35.949381589889526,35.809574127197266,35.865930795669556,True,False,True,False,True,-0.06286491453647614,0.00109158456325531,0.06395649909973145,0.01379789412021637,-0.049067020416259766,0.01488947868347168,Equal mixture
ID,64,blobs,0.28141820430755615,-0.03151007061443956,0.21031943867239697,0.3139726221561432,-0.08868435460569249,0.1952205192996071,0.5005535265557493,0.415283203125,0.619384765625,0.3484150171279907,-0.05317107463989133,0.2067502743476345,0.1640000164005915,0.248779296875,0.4599609375,0.24464979767799377,0.2949682061352104,0.19316842632056094,0.2519930142506393,0.726318359375,0.988037109375,1.688175916671753,35.9345498085022,35.87177133560181,35.92156624794006,False,False,True,False,True,-0.034442394971847534,0.06932282447814941,0.10376521944999695,-0.032554417848587036,-0.06699681282043457,0.03676840662956238,Equal mixture
ID,65,dykes,0.169416606426239,0.24328761966149975,0.09363318663279939,0.19036860764026642,0.15160384635076282,0.15942474667470105,0.9043800612029843,0.899169921875,0.982177734375,0.14681529998779297,0.5092806419349913,0.1661289019292754,0.9429790943580346,0.0927734375,0.918212890625,0.19845090806484222,0.06023060763912668,0.15700287998093376,0.8067456134427671,0.896728515625,0.93701171875,2.1656830310821533,35.95652461051941,35.83366322517395,35.9147264957428,False,True,False,True,False,0.04355330765247345,-0.008082300424575806,-0.051635608077049255,-0.020952001214027405,0.022601306438446045,-0.02903430163860321,Oracle conditional
ID,66,intrusions,0.22447235882282257,0.5131239716674719,0.1724431393468449,0.18442299962043762,0.6911393276172477,0.16933972279703985,0.6777458935114616,0.862548828125,0.984619140625,0.12747953832149506,0.9083205798015123,0.1765908046381109,0.5032679605376857,0.71142578125,0.884521484375,0.1577884703874588,0.7994552755278589,0.1707861671712535,0.31497183135171564,0.961181640625,0.988525390625,1.6753265857696533,35.96475791931152,35.85336184501648,35.929341077804565,True,True,True,True,True,0.056943461298942566,0.02663452923297882,-0.030308932065963745,0.04004935920238495,0.09699282050132751,0.06668388843536377,Oracle conditional
ID,67,blobs,0.2539462149143219,0.6066013140800647,0.19028884158349155,0.2430564910173416,0.6213945217728363,0.17931401103455535,0.2228477587067974,0.578857421875,0.9033203125,0.23075026273727417,0.7377318654477732,0.1997061761770344,0.4685210998691902,0.45751953125,0.585205078125,0.21844632923603058,0.7164478660095843,0.18216511213123357,0.2691814572808623,0.814453125,0.934326171875,1.917452096939087,35.982571601867676,35.91660714149475,36.1288480758667,True,True,True,True,True,0.012306228280067444,0.024610161781311035,0.012303933501243591,0.010889723896980286,0.02319595217704773,0.03549988567829132,Equal mixture
ID,68,intrusions,0.2080109417438507,0.2996342904162821,0.016915986257407447,0.15695920586585999,0.7328942975302585,0.02481999842342619,0.9109958307153855,0.35546875,0.85400390625,0.16267645359039307,0.620020868628131,0.022552639644432916,0.8808899229736971,0.899658203125,0.9853515625,0.17854736745357513,0.589947204344693,0.020141618331314635,0.8694949177654225,0.9072265625,0.947509765625,1.9860177040100098,36.03867745399475,36.02148199081421,35.992090702056885,True,True,True,False,False,-0.005717247724533081,-0.02158816158771515,-0.015870913863182068,0.05105173587799072,0.04533448815345764,0.029463574290275574,Unconditional
ID,69,intrusions,0.16685184836387634,0.286567327293777,0.011188303088820375,0.16809752583503723,0.1626652899311228,0.027808946549359018,0.8769671240014917,0.799560546875,0.92333984375,0.1597667783498764,0.36624023785620874,0.016605138409167587,0.740114340616114,0.929931640625,0.983154296875,0.15582656860351562,0.5016760580258406,0.014081242882725737,0.5202955142049497,0.931640625,0.963623046875,1.923976182937622,35.98744606971741,35.95784664154053,35.97352337837219,False,True,True,True,True,0.008330747485160828,0.012270957231521606,0.003940209746360779,-0.0012456774711608887,0.007085070013999939,0.011025279760360718,Equal mixture
